"Staten Island Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","WEST NEW BRIGHTON        ","27  FACTORIES                               ","4","217","44"," ","F2","400 BROADWAY                             ","            ","10310","0","1","1","12800","9452","1931","4","F2","785000","01-27-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","69","119"," ","G1","730 RICHMOND TERRACE                     ","            ","10301","0","1","1","10600","5000","1930","4","G1","500000","09-30-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","177","63"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","2111","0","0","4","G7","0","10-07-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","177","66"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","1995","0","0","4","G7","0","10-07-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","183","78"," ","G2","783 FOREST AVENUE                        ","            ","10310","0","1","1","9760","3600","1960","4","G2","875000","10-21-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","185","171"," ","G7","N/A RICHMOND TERRACE                     ","            ","10310","0","0","0","24281","0","0","4","G7","0","02-10-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","194","15"," ","G2","117 JEWETT AVENUE                        ","            ","10302","0","1","1","12237","4300","1974","4","G2","825000","11-23-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","194","15"," ","G2","117 JEWETT AVENUE                        ","            ","10302","0","1","1","12237","4300","1974","4","G2","0","11-23-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","200","29"," ","G1","1780 RICHMOND TERRACE                    ","            ","10310","0","1","1","11253","6900","1920","4","G1","1900000","01-08-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","205","100"," ","G9","1355 CASTLETON AVENUE                    ","            ","10310","0","1","1","11360","12728","1928","4","G9","500000","01-21-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","210","35"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","3200","0","0","4","G7","0","05-11-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","210","36"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","3172","0","0","4","G7","0","05-11-16"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","215","26"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","2109","0","0","4","G7","0","09-15-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","215","28"," ","G7","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","1863","0","0","4","G7","0","09-15-15"
"5","WEST NEW BRIGHTON        ","29  COMMERCIAL GARAGES                      ","4","215","29"," ","G2","1314 CASTLETON AVENUE                    ","            ","10310","0","1","1","24500","16000","1985","4","G2","2300000","09-15-15"
"5","WEST NEW BRIGHTON        ","30  WAREHOUSES                              ","4","158","6"," ","E9","1390 RICHMOND TERRACE                    ","            ","10310","0","1","1","21445","15600","1910","4","E9","1800000","12-17-15"
"5","WEST NEW BRIGHTON        ","30  WAREHOUSES                              ","4","185","172"," ","E9","1681 RICHMOND TERRACE                    ","            ","10310","0","1","1","11900","9065","1993","4","E9","2150000","02-10-16"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","69","100"," ","V1","19 CLINTON AVENUE                        ","            ","10301","0","0","0","2500","0","0","4","V1","0","01-27-16"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","158","3"," ","V1","RICHMOND TERRACE                         ","            ","0","0","0","0","7489","0","0","4","V1","185000","07-01-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","33"," ","V1","MARKET STREET                            ","            ","10310","0","0","0","3300","0","0","4","V1","700000","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","35"," ","V1","N/A MARKET STREET                        ","            ","10310","0","0","0","7370","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","64"," ","V1","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","1995","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","65"," ","V1","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","1995","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","67"," ","V1","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","1995","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","68"," ","V1","N/A CASTLETON AVENUE                     ","            ","10310","0","0","0","2322","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","177","69"," ","V1","1001 CASTLETON AVENUE                    ","            ","10310","0","0","0","1800","0","0","4","V1","0","10-07-15"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","197","132"," ","V1","1155 CASTLETON AVENUE                    ","            ","10310","0","0","0","1134","0","0","4","V1","15000","01-22-16"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","197","132"," ","V1","1155 CASTLETON AVENUE                    ","            ","10310","0","0","0","1134","0","0","4","V1","500","01-22-16"
"5","WEST NEW BRIGHTON        ","31  COMMERCIAL VACANT LAND                  ","4","215","216"," ","V1","DUBOIS AVENUE                            ","            ","0","0","0","0","4157","0","0","4","V1","80000","08-20-15"
"5","WEST NEW BRIGHTON        ","35  INDOOR PUBLIC AND CULTURAL FACILITIES   ","4","173","42"," ","P2","709 HENDERSON AVENUE                     ","            ","10310","0","1","1","3000","2544","1931","4","P2","0","02-08-16"
"5","WEST NEW BRIGHTON        ","37  RELIGIOUS FACILITIES                    ","1B","221","77"," ","V0","134 ELIZABETH STREET                     ","            ","10310","0","1","1","2371","0","1931","4","M1","493500","08-06-15"
"5","WEST NEW BRIGHTON        ","37  RELIGIOUS FACILITIES                    ","1B","221","77"," ","V0","134 ELIZABETH STREET                     ","            ","10310","0","1","1","2371","0","1931","4","M1","275000","07-28-15"
"5","WEST NEW BRIGHTON        ","37  RELIGIOUS FACILITIES                    ","1B","221","77"," ","V0","134 ELIZABETH STREET                     ","            ","10310","0","1","1","2371","0","1931","4","M1","1000","07-17-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","388","41"," ","A1","19 ORDELL AVENUE                         ","            ","10302","1","0","1","6250","1424","1920","1","A1","321500","08-04-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","389","118"," ","A1","43 BURNSIDE AVENUE                       ","            ","10302","1","0","1","3498","1432","1920","1","A1","430000","11-10-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","390","99"," ","A1","51 ELDRIDGE AVENUE                       ","            ","10302","1","0","1","3000","1344","1920","1","A1","0","08-20-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","391","234"," ","A2","14 NEAL DOW AVENUE                       ","            ","10314","1","0","1","4000","2340","1955","1","A2","475000","12-30-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","2A","391","272"," ","C3","36-38 LIVERMORE AVENUE                   ","            ","10302","4","0","4","6360","3248","1940","1","A1","0","08-24-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","392","11"," ","A1","30 ELDRIDGE AVENUE                       ","            ","10302","1","0","1","5000","1193","1920","1","A1","430000","07-10-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","393","2"," ","A1","18 ELDRIDGE AVENUE                       ","            ","10302","1","0","1","3030","1280","1920","1","A1","375000","03-07-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","394","72"," ","A1","545 COLLEGE AVENUE                       ","            ","10302","1","0","1","5360","1620","1955","1","A2","400000","08-25-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","397","48"," ","A1","696 JEWETT AVENUE                        ","            ","10314","1","0","1","3000","2152","1905","1","A1","635000","07-23-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","398","7"," ","A1","73 THE BOULEVARD                         ","            ","10314","1","0","1","2640","969","1920","1","A1","450000","10-02-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","399","9"," ","A1","105 WILLARD AVENUE                       ","            ","10314","1","0","1","3000","1332","1930","1","A1","300000","10-02-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","407","23"," ","A1","139 BIDWELL AVENUE                       ","            ","10314","1","0","1","4440","1920","1970","1","A1","0","09-30-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","414","15"," ","A2","114 WOOLLEY AVENUE                       ","            ","10314","1","0","1","3780","816","1950","1","A2","320000","04-22-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","418","15"," ","A1","163 LIVERMORE AVENUE                     ","            ","10314","1","0","1","3400","1254","1925","1","A1","410000","01-04-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","422","25"," ","A1","216 DEEMS AVENUE                         ","            ","10314","1","0","1","3825","1656","1915","1","A1","0","11-23-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","422","31"," ","A1","230 DEEMS AVENUE                         ","            ","10314","1","0","1","6000","2248","1905","1","A1","0","07-15-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","426","15"," ","A1","242 WARDWELL AVENUE                      ","            ","10314","1","0","1","3000","1776","1920","1","A1","420000","12-31-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","428","7"," ","A1","291 DEEMS AVENUE                         ","            ","10314","1","0","1","3000","1440","1920","1","A1","156250","07-30-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","428","7"," ","A1","291 DEEMS AVENUE                         ","            ","10314","1","0","1","3000","1440","1920","1","A1","78125","07-30-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","428","7"," ","A1","291 DEEMS AVENUE                         ","            ","10314","1","0","1","3000","1440","1920","1","A1","78125","07-30-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","428","25"," ","A1","12 DAKOTA PLACE                          ","            ","10314","1","0","1","3000","1504","1920","1","A1","474500","01-20-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","436","17"," ","A1","246 ST JOHN AVENUE                       ","            ","10314","1","0","1","6000","1370","1935","1","A1","300000","03-15-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","438","3"," ","A1","317 ST JOHN AVENUE                       ","            ","10314","1","0","1","3300","1320","1930","1","A1","375000","10-08-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","439","29"," ","A1","272 ST JOHN AVENUE                       ","            ","10314","1","0","1","3000","1288","1920","1","A1","498000","10-02-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","440","13"," ","A1","201 DEMOREST AVENUE                      ","            ","10314","1","0","1","3000","1358","1920","1","A1","465000","03-31-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","444","7"," ","A2","247 BIDWELL AVENUE                       ","            ","10314","1","0","1","9000","1104","1945","1","A2","499999","07-28-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","446","41"," ","A2","300 NEAL DOW AVENUE                      ","            ","10314","1","0","1","3000","912","1959","1","A2","340000","08-27-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","447","18"," ","A2","290 DEMOREST AVENUE                      ","            ","10314","1","0","1","3000","1175","1930","1","A2","0","10-20-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","451","10"," ","A1","210 WOOLLEY AVENUE                       ","            ","10314","1","0","1","3680","2822","1950","1","A1","635000","08-06-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","455","8"," ","A2","309 LIVERMORE AVENUE                     ","            ","10314","1","0","1","4080","1638","1960","1","A2","485000","02-25-16"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","456","29"," ","A1","275 WOOLLEY AVENUE                       ","            ","10314","1","0","1","3600","1256","1930","1","A1","450000","08-04-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","456","43"," ","A1","286 LIVERMORE AVENUE                     ","            ","10314","1","0","1","3600","1781","1985","1","A1","535000","11-18-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","456","45"," ","A2","296 LIVERMORE AVENUE                     ","            ","10314","1","0","1","3600","864","1955","1","A2","365000","08-04-15"
"5","WESTERLEIGH              ","01  ONE FAMILY DWELLINGS                    ","1","457","112"," ","A5","880 JEWETT AVENUE                        ","            ","10314","1","0","1","2736","1480","1987","1","A5","325000","10-30-15"
