"Bronx Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5116","25"," ","S2","4850 WHITE PLAINS ROAD                   ","            ","10470","2","1","3","1975","2000","1931","1","S2","50000","04-11-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5118","61"," ","B3","4752 BARNES AVENUE                       ","            ","10470","2","0","2","3365","3312","1940","1","B3","461000","12-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5118","135"," ","B3","835 PENFIELD STREET                      ","            ","10470","2","0","2","2600","1192","1925","1","B3","228000","01-21-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5119","88"," ","B3","4820 BARNES AVE                          ","            ","10470","2","0","2","11440","3892","1925","1","B3","700000","05-19-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5121","10"," ","B1","4610 WILDER AVENUE                       ","            ","10466","2","0","2","4400","2543","1945","1","B1","0","09-04-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5122","28"," ","B2","4535 HILL AVENUE                         ","            ","10466","2","0","2","2900","3120","1925","1","B2","0","09-01-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5123","1"," ","B2","981 EAST 241 STREET                      ","            ","10466","2","0","2","2400","1408","1920","1","B2","0","10-20-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5123","16"," ","B2","908 CRANFORD AVENUE                      ","            ","10466","2","0","2","2500","1504","1925","1","B2","475000","01-13-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5123","26"," ","B2","4519 MONTICELLO AVENUE                   ","            ","10466","2","0","2","3115","2040","1920","1","B2","460000","12-08-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5123","29"," ","B2","4511 MONTICELLO AVENUE                   ","            ","10466","2","0","2","5670","1306","1920","1","B2","525000","01-08-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5124","1"," ","B3","1001 EAST 241 STREET                     ","            ","10466","2","0","2","3500","2071","1920","1","B3","579000","02-29-16"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5124","1"," ","B3","1001 EAST 241 STREET                     ","            ","10466","2","0","2","3500","2071","1920","1","B3","285000","10-30-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5124","12"," ","B3","4526 MONTICELLO AVE                      ","            ","10466","2","0","2","2118","1472","1920","1","B3","0","08-19-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5124","121"," ","B1","944 CRANFORD AVENUE                      ","            ","10466","2","0","2","2017","2695","1960","1","B1","200000","09-22-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5125","7"," ","B3","4516 SETON AVE                           ","            ","10466","2","0","2","2500","1773","1920","1","B3","273000","07-15-15"
"2","WAKEFIELD                ","02  TWO FAMILY DWELLINGS                    ","1","5127","7"," ","B3","4618 HILL AVENUE                         ","            ","10466","2","0","2","3570","1344","1925","1","B3","160000","04-15-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","4996","54"," ","C0","630 EAST 236 STREET                      ","            ","10466","3","0","3","2975","2975","1911","1","C0","360000","08-05-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5005","51"," ","C0","4210 BRONXWOOD AVENUE                    ","            ","10466","3","0","3","2560","2692","1930","1","C0","310000","06-01-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5008","62"," ","C0","4158 GUNTHER AVENUE                      ","            ","10466","3","0","3","2521","2255","1925","1","C0","480000","03-31-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5009","32"," ","C0","4121 BRUNER AVENUE                       ","            ","10466","3","0","3","3600","4962","1930","1","C0","548000","10-23-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5027","44"," ","C0","4110 HILL AVENUE                         ","            ","10466","3","0","3","2850","2800","1960","1","C0","0","09-18-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5058","125"," ","C0","4350 DE REIMER AVENUE                    ","            ","10466","3","0","3","3549","4635","2000","1","C0","580000","09-24-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5069","78"," ","C0","677 NEREID AVENUE                        ","            ","10470","3","0","3","2502","2432","1915","1","C0","375000","10-29-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5074","136"," ","C0","4557B BRONX BOULEVARD                    ","            ","10470","3","0","3","2471","2919","2006","1","C0","495000","07-22-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5077","29"," ","C0","4649 BRONX BOULEVARD                     ","            ","10470","3","0","3","1710","1890","1965","1","C0","384000","04-26-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5077","29"," ","C0","4649 BRONX BLVD                          ","            ","10470","3","0","3","1710","1890","1965","1","C0","202500","11-16-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5077","29"," ","C0","4649 BRONX BOULEVARD                     ","            ","10470","3","0","3","1710","1890","1965","1","C0","0","11-16-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5082","17"," ","C0","4626 MATILDA AVENUE                      ","            ","10470","3","0","3","2500","2760","1915","1","C0","545000","05-06-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5084","1"," ","C0","713 EAST 239TH STREET                    ","            ","10466","3","0","3","4144","4100","1910","1","C0","10","02-17-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5084","1"," ","C0","713 EAST 239 STREET                      ","            ","10466","3","0","3","4144","4100","1910","1","C0","550000","12-18-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5094","8"," ","C0","1951 NEREID AVENUE                       ","            ","10466","3","0","3","1675","3432","1965","1","C0","0","03-04-16"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5097","1"," ","C0","2091 NEREID AVENUE                       ","            ","10466","3","0","3","5000","3258","1910","1","C0","1076560","07-23-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5105","5"," ","C0","637 EAST 241ST STREET                    ","            ","10470","3","0","3","1251","2754","1925","1","C0","510000","12-09-15"
"2","WAKEFIELD                ","03  THREE FAMILY DWELLINGS                  ","1","5125","31"," ","C0","4515 MUNDY LANE                          ","            ","10466","3","0","3","2673","2200","1925","1","C0","0","07-29-15"
"2","WAKEFIELD                ","05  TAX CLASS 1 VACANT LAND                 ","1B","5008","2"," ","V0","1776 BUSSING AVENUE                      ","            ","10466","0","0","0","2199","0","0","1","V0","0","07-20-15"
"2","WAKEFIELD                ","05  TAX CLASS 1 VACANT LAND                 ","1B","5008","4"," ","V0","1782 BUSSING AVENUE                      ","            ","10466","0","0","0","2326","0","0","1","V0","322000","07-20-15"
"2","WAKEFIELD                ","05  TAX CLASS 1 VACANT LAND                 ","1B","5022","9"," ","V0","4122 WILDER AVE                          ","            ","10466","0","0","0","2375","0","0","1","V0","0","02-26-16"
"2","WAKEFIELD                ","05  TAX CLASS 1 VACANT LAND                 ","1B","5086","15"," ","V0","N/A BISSEL AVENUE                        ","            ","10466","0","0","0","54","0","0","1","V0","0","11-20-15"
"2","WAKEFIELD                ","06  TAX CLASS 1 - OTHER                     ","1","5071","20"," ","G0","4440 FURMAN AVENUE                       ","            ","10466","0","0","0","2435","0","1950","1","G0","280000","05-23-16"
"2","WAKEFIELD                ","06  TAX CLASS 1 - OTHER                     ","1","5082","18"," ","G0","4628 MATILDA AVENUE                      ","            ","10470","0","0","0","2500","0","1930","1","G0","0","05-06-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2","4994","23"," ","C7","655 EAST 233 STREET                      ","            ","10466","60","3","63","17175","60200","1928","2","C7","10600000","01-27-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2","4994","80"," ","C1","686 EAST 234 STREET                      ","            ","10466","64","0","64","14250","46530","1926","2","C1","9150000","05-03-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","4995","7"," ","C2","685 EAST 234 STREET                      ","            ","10466","6","0","6","3782","3552","1930","2","C2","640000","12-14-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","4995","9"," ","C2","683 EAST 234TH STREET                    ","            ","10466","6","0","6","3804","3552","1930","2","C2","0","02-25-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5037","40"," ","C3","4324 CARPENTER AVENUE                    ","            ","10466","4","0","4","3000","3110","1930","2","C3","493851","04-20-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5037","40"," ","C3","4324 CARPENTER AVENUE                    ","            ","10466","4","0","4","3000","3110","1930","2","C3","545000","04-20-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5040","46"," ","C3","4371 MATILDA AVENUE                      ","            ","10466","4","0","4","2500","2322","1931","2","C3","350000","12-16-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2","5046","1"," ","C1","4359 FURMAN AVENUE                       ","            ","10466","22","0","22","2856","11480","1931","2","C1","2800000","08-27-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2B","5066","50"," ","C1","4441 CARPENTER AVENUE                    ","            ","10470","7","0","7","2500","5375","1927","2","C1","745000","11-19-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5068","40"," ","C2","4459 RICHARDSON AVENUE                   ","            ","10470","5","0","5","5000","4620","1931","2","C2","600000","04-19-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5070","22"," ","C3","4450 WHITE PLAINS ROAD                   ","            ","10470","4","0","4","1935","2280","1931","2","C3","429000","02-10-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5075","79"," ","C3","4541 CARPENTER AVE                       ","            ","10470","4","0","4","2500","3200","1925","2","C3","380000","12-30-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5087","9"," ","C3","4637 FURMAN AVENUE                       ","            ","10470","4","0","4","2628","2310","1931","2","C3","600000","11-30-15"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5095","84"," ","C3","886 E. 241ST STREET                      ","            ","10466","4","0","4","2328","2280","1931","2","C3","535000","02-23-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5106","78"," ","C3","4731 RICHARDSON AVE                      ","            ","10470","4","0","4","2500","3528","1934","2","C3","0","02-26-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2B","5113","39"," ","C1","718 PENFIELD STREET                      ","            ","10470","7","0","7","2508","4800","1929","2","C1","700000","01-08-16"
"2","WAKEFIELD                ","07  RENTALS - WALKUP APARTMENTS             ","2A","5115","16"," ","C3","717 EAST 242 STREET                      ","            ","10470","4","0","4","2500","3460","1931","2","C3","20000","08-20-15"
"2","WAKEFIELD                ","14  RENTALS - 4-10 UNIT                     ","2A","5078","45"," ","S3","4651/4653 CARPENTER AVENUE               ","            ","10470","3","1","4","3200","2916","1927","2","S3","575000","10-09-15"
"2","WAKEFIELD                ","21  OFFICE BUILDINGS                        ","4","5070","49"," ","O7","711 NEREID AVENUE                        ","            ","10466","0","1","1","10279","3962","1999","4","O7","1250000","02-09-16"
"2","WAKEFIELD                ","22  STORE BUILDINGS                         ","4","5083","33"," ","K2","4653 WHITE PLAINS ROAD                   ","            ","10470","0","15","15","6579","10180","1931","4","K2","6075000","01-08-16"
